Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Season,Forecast_Demand
395.0,10579.886765302545,8953.198640422426,0,2,468.26
416.0,30347.174304282835,3198.959546746765,0,2,352.15
430.0,37478.52102756819,3023.034715810532,0,2,359.43
434.0,35935.3236778264,6787.978859692742,0,2,466.59
450.0,70479.26221888533,7349.054730357491,0,2,470.79
429.0,36232.826341267006,1067.2361578092452,1,2,350.61
423.0,81293.91058538569,5053.998123782081,0,2,427.38
408.0,81232.25840237996,5401.980800925581,0,2,402.09
403.0,31042.040881031127,3446.516797497587,0,2,341.0
435.0,48539.09897606949,5914.987431660143,0,2,399.04
435.0,52368.367295490585,2391.1984510494085,0,2,345.02
394.0,48971.24870126401,3912.4522167165896,0,2,356.67
429.0,37476.41853176104,7419.153101990936,0,2,435.99
427.0,21298.26056055565,8864.078840823737,1,2,494.04
391.0,11659.970927036766,6304.410655418849,0,2,397.84
424.0,16596.53016239519,1673.6008540707817,1,2,351.44
392.0,71435.10972462143,7108.712827885375,0,2,455.74
364.0,25650.170433775624,9078.380388007274,0,2,448.7
409.0,13835.708023997098,5538.826386970139,0,2,397.05
417.0,55142.13924779913,5443.227694927587,0,2,424.88
409.0,13724.112475855822,9922.722215070597,0,2,490.12
468.0,15261.259637718606,6726.680087914387,1,2,480.64
418.0,55126.96486175071,8254.2601149955,0,2,477.33
413.0,52224.32245371877,6818.441367485907,0,2,440.83
419.0,11508.216981765992,2988.2411790751976,0,2,363.79
401.0,41257.29008965896,3556.7036559663925,0,0,335.39
428.0,42131.59044108091,6991.351828740475,1,0,442.88
416.0,49256.08203212732,5104.640170647202,0,0,383.05
415.0,63416.99986962802,4639.130111945273,1,0,397.91
396.0,28077.9873902332,1202.0675804325383,0,0,314.68
377.0,36908.47004399736,8959.321606588266,1,0,499.31
398.0,64752.08590761953,8960.480108531083,0,0,478.63
414.0,77028.90221712158,5148.7401225224485,0,0,403.88
399.0,71994.81592444224,7306.652877631137,0,0,412.53
413.0,43767.08497867106,2600.374183617801,0,0,329.32
403.0,45843.60491453247,5534.299221254147,0,0,399.68
416.0,47939.41550835369,4949.790777098697,0,0,409.41
388.0,68431.09538837074,6909.52213730456,0,0,432.85
411.0,70358.72472327329,5226.813110297836,0,0,411.46
394.0,29973.886924435872,5485.908544020661,0,0,385.26
376.0,18541.666980083344,3661.412113120213,0,0,347.89
403.0,35550.81469063705,1435.8085147412223,0,0,301.78
437.0,31426.0461063979,9253.231831156516,0,0,476.12
377.0,72059.97998593976,1110.084611566817,0,0,298.27
409.0,27756.712320273527,3531.919857051943,0,0,378.9
422.0,22204.459543978024,5028.497039748711,0,0,395.4
452.0,82221.61652981777,3871.8311886316233,0,0,377.8
397.0,14119.761067284837,5967.260830569434,0,0,395.11
394.0,26338.06836716456,5154.517136534646,0,0,396.0
383.0,37932.32571440057,3299.286122772214,0,0,349.21
429.0,54534.19174149065,1792.1811781489591,0,0,348.48
389.0,30723.65620405891,2237.817435257525,1,0,318.14
399.0,43619.52565886658,5376.880623313127,0,0,402.03
370.0,20642.1570162784,8613.509805871654,0,0,452.25
425.0,52431.97019724963,1905.750027297821,0,0,365.13
430.0,40165.02096084564,7094.857466831597,1,0,475.94
424.0,73295.49933232812,8128.820312610482,0,0,475.01
375.0,35562.05400373404,3490.9505048325536,1,0,362.35
420.0,41952.445591883,7014.155435667095,0,0,431.92
374.0,47345.22028253121,7179.921502146251,0,0,409.43
409.0,17247.77570014443,7370.134579237836,0,0,429.43
412.0,19867.930304537804,9017.281824395388,0,0,449.08
415.0,67330.75971787485,4586.734580419948,0,0,400.7
419.0,29001.24432270464,3193.202239042837,0,0,358.96
409.0,58587.38790771293,5894.603810985427,0,0,386.02
370.0,13888.636200481664,1562.9353591187387,0,0,292.93
420.0,70531.6075200418,4005.288371804068,0,0,404.58
412.0,81526.99670574986,8949.026140424541,0,0,470.77
392.0,34207.63309386127,5788.518042197918,1,0,425.82
379.0,42067.26355263425,4930.077738156332,1,0,385.54
442.0,44062.16511605467,3391.15519630928,0,0,378.72
436.0,78895.85451319057,3253.381162355573,0,0,388.46
426.0,9281.742010596729,3129.508192242873,0,0,357.05
398.0,54773.825768177216,8463.103013078937,0,0,452.01
362.0,49748.3166558782,9865.183349735284,0,0,456.86
428.0,38018.9410392743,5813.185899458011,1,0,413.89
421.0,25041.103399627365,1718.500754555319,0,0,334.71
406.0,25636.01035781081,7759.351413416712,0,0,434.32
437.0,71704.50777468468,8893.489810782881,1,0,511.92
432.0,13780.176774116817,9381.05353890561,0,0,463.01
419.0,50903.61711201215,6658.978114192467,0,0,441.59
416.0,31296.224351012523,5561.927499329376,0,0,388.1
417.0,28249.500803872128,6584.745830197717,0,0,426.89
430.0,47744.09531210218,1116.5564585168156,0,0,333.42
400.0,72646.02845214323,6898.778877688749,0,0,380.65
426.0,55915.28835178253,7386.817539299932,0,0,466.23
400.0,64779.965198383296,7498.273128740995,0,0,471.65
445.0,57014.77071895677,6067.646028184719,0,0,435.58
430.0,62603.20136215013,7300.399341892261,0,0,450.2
406.0,39720.35097381404,6749.49151657173,1,0,433.85
422.0,78777.56501041364,2039.755778580693,0,0,352.3
404.0,44581.005566335785,9085.300924621924,1,0,510.86
452.0,53932.38708828945,6604.547569191007,0,0,439.41
455.0,52094.67471657218,7550.149334347239,0,0,465.98
437.0,33611.428326172485,4085.9876792570585,0,0,421.85
455.0,28038.427875573307,9273.155646061768,0,0,484.58
427.0,14214.955341921555,5523.54189569822,0,0,418.93
440.0,65679.45857460184,7111.053924927917,0,0,456.95
450.0,32431.29631680003,9569.638545381093,0,0,496.89
426.0,38363.69981783916,9244.74470439574,0,0,485.65
429.0,79616.85272571814,6803.18893664837,1,0,476.6
446.0,54394.39321078522,2491.6725237992027,0,0,343.97
441.0,16526.05671269462,9555.11587876254,0,0,500.66
414.0,67867.07974363328,9857.221275798707,0,0,501.58
386.0,25515.954026124968,1930.5702584381395,0,0,307.71
427.0,51020.97106578558,5052.679139064732,0,0,412.61
390.0,43600.69953545214,5934.300074615589,0,0,374.7
412.0,25895.926948815475,1828.7338642203144,0,0,331.37
416.0,16988.935085418227,2707.1195451369395,0,0,365.23
422.0,24487.431629357776,5839.348519714357,0,0,403.08
451.0,16921.882568602727,9667.805030655894,0,0,508.37
456.0,31743.547795588467,1250.289783358822,0,0,351.12
446.0,88983.04416200364,9211.987667411864,0,0,495.74
450.0,41569.47348455199,9087.473530444517,0,0,505.26
451.0,79150.45960857613,8714.607716679007,0,0,487.48
389.0,46233.42200287688,4397.9583579781975,0,0,359.55
440.0,61593.379883231646,5417.411834872024,0,3,450.09
404.0,19449.624360260448,4632.351753932853,0,3,375.24
451.0,31328.74031731597,9528.275677859458,0,3,493.99
400.0,44751.92645808264,5692.155577965154,0,3,379.28
439.0,78407.95417260495,1725.513478003387,0,3,322.73
455.0,12612.5301389766,3466.5385988005964,0,3,377.83
422.0,46945.64012861216,5158.2989162327885,0,3,402.4
465.0,13569.722186955583,9582.00339086015,0,3,490.64
456.0,46616.00528295711,6120.559815600752,0,3,443.76
455.0,60604.30224934296,7264.653608512051,0,3,448.23
462.0,71171.18059917804,1796.678626004446,0,3,357.71
442.0,19861.60633853546,8895.916413322731,0,3,494.32
453.0,22642.548613438325,5851.163998124086,0,3,424.31
451.0,47179.87034293956,9291.055712865478,0,3,510.52
451.0,90040.59965874122,5009.290168515004,0,3,392.91
439.0,36914.820953597446,7147.755972504259,0,3,459.94
429.0,41593.66794096393,5237.547343542703,0,3,402.5
448.0,43832.50534056543,2283.0213656287942,0,3,355.32
447.0,15433.188086391898,3448.449801598073,0,3,388.48
441.0,70273.78489311984,1605.3156499706229,0,3,358.88
474.0,31074.62206403549,4962.397086206021,0,3,420.54
435.0,63797.13055393263,6844.073891152121,0,3,452.51
455.0,48009.86107663488,3193.401482286843,0,3,394.04
483.0,62848.13078855325,5413.492523859436,0,3,434.97
479.0,14233.434498598575,5130.760008143467,0,3,439.76
486.0,87574.19807276121,5800.784418130065,0,3,442.24
451.0,28816.29254149233,2661.262003243707,0,3,361.41
479.0,67355.62431032216,5805.856795661681,0,3,445.76
443.0,72494.04399615573,4277.850011084542,0,3,404.39
460.0,53915.20579104872,3574.376640631433,0,3,390.88
462.0,37292.69727605839,6273.83812621254,0,3,444.93
455.0,89190.28637000018,2332.331231514274,0,3,349.15
461.0,32324.92740720232,9105.927855467282,0,3,520.95
459.0,87558.4822931246,9413.675316907436,0,3,511.23
450.0,21654.15482846328,6945.48720815754,0,3,478.1
488.0,43949.27203292266,3728.3922064335993,0,3,399.73
468.0,21026.86800856874,6634.052830237725,0,3,458.2
476.0,9711.963732954277,6413.711198753329,1,3,479.9
477.0,31885.798278441333,4521.258834664028,1,3,451.15
475.0,16956.48927857063,3585.2252263597857,1,3,406.09
477.0,94227.6266125372,2516.076570810097,0,3,377.11
470.0,73835.8706987225,2956.454560230856,0,3,375.8
505.0,10436.7659856706,6877.269311937047,0,3,491.27
493.0,29706.397937245565,8973.048979592118,0,3,493.41
479.0,67358.11208348208,4464.604494419102,0,3,432.68
470.0,43117.50877373823,2097.095360516487,0,3,385.64
478.0,81131.73412432532,1115.2567148612447,1,3,371.2
489.0,54217.8457126319,4653.150895561468,1,3,431.58
512.0,70480.51484254067,3093.10256067768,0,3,409.45
455.0,57997.36286298796,3903.000103079564,0,3,402.16
497.0,67030.58984979033,3175.02887055216,0,3,426.41
507.0,31138.82140026845,6977.328688672856,0,3,469.32
455.0,39672.40507098709,6746.628707603132,0,3,485.93
482.0,14032.593978523271,9210.740720597323,1,3,523.83
465.0,58485.17627940307,7297.704233602062,0,3,501.92
496.0,50922.59549412524,2484.472425353532,0,3,380.45
481.0,75482.80418207128,7764.349863772413,0,3,488.82
486.0,27774.338005101254,2631.410762971954,0,3,389.44
482.0,47537.81919004248,6027.4079734938405,0,3,431.65
505.0,26529.759864916407,1693.7038853685362,0,3,376.02
496.0,64736.0652301809,1425.925512708838,1,3,392.84
497.0,85804.78674751449,5178.069933617765,0,3,469.2
496.0,78258.77322152538,1944.852052982531,0,3,372.09
505.0,95927.59571214764,3759.999443938732,1,3,447.17
489.0,95311.30331963328,4049.500404820204,0,3,433.69
529.0,84093.06487115714,7924.842271424212,0,3,488.72
471.0,33735.419918538326,3994.1209466172695,0,3,390.6
462.0,27473.776129225866,5448.701664296486,0,3,446.49
461.0,46357.61888687134,7953.273370004502,0,3,467.68
456.0,90697.97365089008,2844.0847616489377,0,3,373.63
512.0,48271.48479850904,8244.076530141709,0,3,535.19
510.0,28474.48009053427,8486.153172657698,1,3,533.37
524.0,99550.4202325153,9899.621156522657,0,3,582.52
479.0,42853.848028329085,4996.429109778754,0,3,435.15
516.0,74490.68864570236,4335.8439579439255,0,3,442.56
503.0,81419.37068376469,7318.047435176899,0,3,495.63
505.0,86742.87149721164,1523.360055437047,1,3,394.61
515.0,86432.69188628267,1357.763603768698,0,3,380.75
488.0,83215.92444591825,4014.9177711913617,0,3,416.67
555.0,77798.5774150303,7565.635793589427,0,3,513.8
531.0,49218.17360106173,2048.089993102933,0,3,407.03
494.0,69215.1470633564,6719.921633911922,0,3,491.17
483.0,82405.68300316886,3425.547387696783,0,3,396.42
504.0,41890.28439072748,6865.072054169503,0,3,483.59
510.0,37419.433508809285,5112.785115003928,0,3,437.38
528.0,43225.93391367474,2036.3650776523093,0,3,405.41
484.0,57707.80946207858,3225.545332866756,0,3,382.14
513.0,15102.667400319637,2977.4237850376794,1,3,431.6
478.0,76582.6492682089,2481.2613343807307,0,3,384.18
517.0,23261.56325337579,5215.109035642993,0,3,470.62
507.0,22262.855818116856,9591.98985385296,0,1,566.77
548.0,30457.0975060862,6922.799202618884,1,1,517.82
479.0,59322.6834433288,8524.018283482972,0,1,523.44
538.0,38414.4415128551,9829.721701283264,0,1,563.7
476.0,41057.9793875678,5865.60396874211,0,1,454.96
484.0,90845.2705484145,3142.6306811773766,0,1,419.73
478.0,82453.2755652198,9350.299063392278,0,1,531.96
517.0,89644.85101073106,7290.855901645823,0,1,519.81
488.0,60500.05863935477,9630.471344923151,0,1,528.11
485.0,85342.49465845896,6859.287654899714,0,1,462.47
516.0,82633.19385763061,7976.305090263444,0,1,535.3
522.0,100006.1300015234,9015.725753009903,0,1,518.7
514.0,16235.364832627623,7833.243803680733,0,1,492.92
510.0,12837.150869431038,6063.8119481145,0,1,452.3
550.0,28327.964131665223,5247.288390353252,0,1,463.38
516.0,96613.39812878075,8410.396014215608,0,1,499.81
530.0,68370.91110803507,7947.872315386196,0,1,516.44
517.0,49994.03089672284,4297.877415379147,0,1,433.99
492.0,55245.691604328,5484.987706079384,0,1,445.99
525.0,88897.63358751482,6714.916802971231,0,1,475.7
501.0,93807.13942159788,1255.3319714693268,1,1,388.13
513.0,77640.39036026942,3228.118299384817,0,1,394.47
521.0,81678.52977285965,3251.929555642203,0,1,420.36
476.0,36969.99082395764,8949.08403533181,0,1,496.88
483.0,50264.03987716844,3983.389781466622,1,1,451.13
533.0,95587.06596162368,5906.290490181223,0,1,497.69
502.0,81057.0061861581,8484.278203038053,0,1,529.66
503.0,72013.88895749042,3337.244312890023,0,1,411.51
518.0,16443.61497820835,2113.8136972017774,0,1,420.07
507.0,13745.42884736792,9535.238258576024,0,1,542.69
523.0,22736.886184751496,7342.146424307466,1,1,516.17
514.0,64070.304497783545,2593.483891121272,0,1,420.49
519.0,60489.25927861023,8377.403986113937,0,1,541.1
501.0,95031.85873801332,8084.139520020267,0,1,508.26
518.0,75139.38883764629,8537.869877279372,0,1,516.3
537.0,39155.39319260888,3485.9131898880632,0,1,417.08
503.0,24681.87444207324,5037.217060500739,0,1,453.33
533.0,92164.21898116496,7243.063689053022,0,1,524.78
513.0,52701.6897346445,4516.008168064645,0,1,437.23
529.0,72803.36554327057,1629.7495499463926,0,1,387.08
516.0,62810.53818015377,2228.047785958924,0,1,402.86
513.0,20182.51900225688,6374.021545876873,0,1,481.97
520.0,15740.664712619013,4376.513796387595,0,1,467.8
538.0,47270.441492137485,1048.42118628737,0,1,372.09
518.0,44070.94974316272,7901.690742784882,0,1,509.25
522.0,73750.07069455842,4750.333685156449,0,1,454.44
505.0,67567.01718729561,3823.923569013392,0,1,416.45
544.0,105758.69571519434,7421.672611459895,0,1,501.2
525.0,91590.40301191351,5095.979370877631,0,1,452.21
513.0,56114.43043009008,7253.479984529685,0,1,521.4
509.0,55992.322801794166,1118.782741431003,1,1,413.15
531.0,75053.27171859134,1084.7810267634202,0,1,386.05
499.0,20227.61614469561,6039.117373693402,0,1,484.72
475.0,94990.64327598404,9839.908308056569,0,1,514.36
512.0,58053.35461061238,3451.215141264988,0,1,406.63
533.0,97956.27360282658,7146.042014500077,0,1,524.51
541.0,105021.159868432,2550.3178861241413,1,1,427.81
507.0,63220.71644348074,3803.937685847504,0,1,416.76
509.0,19648.80308621992,1702.674014276872,0,1,394.32
518.0,63818.76317707812,8927.138439611601,0,1,534.82
502.0,64042.97062231856,3793.936613978469,0,1,455.37
518.0,83944.36807274538,3074.19802662691,0,1,397.72
505.0,14484.04036983697,7575.437605959104,0,1,496.67
527.0,54774.67573212661,2794.961400494435,0,1,423.37
520.0,96771.2961803257,3162.4782444854472,0,1,412.17
522.0,103582.46143264628,1932.546282946432,0,1,381.55
501.0,27278.88997050805,9665.847182753892,0,1,556.09
543.0,95952.34554992232,3228.7397456951103,0,1,443.38
513.0,23764.77686097368,9960.969725221445,0,1,537.23
508.0,87076.9902968885,2585.34496871631,0,1,412.04
487.0,34046.16558981539,1185.8666498035304,0,1,374.97
500.0,96366.27394442282,9061.24252099855,0,1,527.14
504.0,73175.46524170581,6220.15526656104,0,1,453.52
485.0,44542.355501326005,4162.689999857159,0,1,421.28
495.0,34934.72369481762,5620.056962113461,0,1,449.63
496.0,30922.00645291848,3346.5425941668573,0,1,399.88
500.0,71271.30942996265,6712.82965253462,1,1,520.87
463.0,83915.22215475731,6548.217025083097,0,1,454.73
495.0,77165.32949263803,1721.730601357204,0,1,378.53
490.0,83428.61365305903,9196.19290540969,0,1,508.51
496.0,79681.94277441148,5144.728080025976,0,1,449.68
517.0,101459.48184430569,2756.3871887400137,0,1,442.0
536.0,83833.01934020383,3766.4547349241407,0,1,460.71
508.0,29383.29572892184,8795.99579353846,0,1,515.71
469.0,76206.74245535854,4448.6665478389095,0,1,438.39
486.0,37894.62769895038,6057.650540760656,0,1,443.64
504.0,100418.9635407745,9529.20761394656,0,1,512.23
502.0,44076.13795224924,6865.447938237698,0,1,462.09
511.0,37151.16966282821,7081.450695330418,0,1,524.83
488.0,30772.73216710279,3237.119534458678,0,1,403.66
482.0,66772.73121258416,7014.656665251862,0,1,471.95
524.0,20781.733056711942,4544.224697732512,0,1,463.67
489.0,93712.3407901362,9199.382361397064,0,2,513.29
467.0,34079.92376674211,2165.849631195194,0,2,390.77
516.0,37756.8087532533,3570.7631469726525,1,2,461.53
456.0,12901.105135635413,1594.0065577799066,0,2,345.06
415.0,26677.508585155992,4428.134642530009,1,2,427.96
500.0,47708.1420108614,2335.3539954076987,0,2,394.3
502.0,43437.63342066059,8606.293790161699,0,2,519.2
491.0,33949.50065653314,9325.388817902643,0,2,521.45
456.0,12464.254209841389,7024.830803242442,0,2,459.51
480.0,35570.23067952751,1930.0113998725533,0,2,362.93
475.0,76047.29522149677,4074.677934601784,0,2,435.48
469.0,46422.84472582556,9680.427031131452,0,2,526.7
507.0,36676.1582218586,2226.7110156355025,0,2,407.21
457.0,34212.20095501101,6008.404443605168,0,2,420.63
484.0,57982.60166414864,4176.365283960064,0,2,389.58
500.0,37206.34099651673,9992.463509375755,0,2,561.97
483.0,64501.51898916695,3568.5015817763083,0,2,408.26
500.0,99050.90623526037,1429.9503875509902,0,2,381.44
485.0,13294.699523907237,7319.645333422008,0,2,464.83
482.0,24279.600924303708,3940.653972196989,0,2,408.95
480.0,25074.89191297168,6918.232905591606,1,2,504.32
484.0,48628.76609823715,1941.867881330632,1,2,414.07
463.0,12711.835462528226,5707.568808372261,0,2,439.36
444.0,47043.52449318193,4377.083935623829,0,2,389.42
488.0,91356.75074945352,5830.904205807676,0,2,453.5
492.0,10864.115694625689,8681.25158147023,0,2,487.06
473.0,40530.89515214631,9754.72559165148,0,2,528.44
456.0,71574.16081486798,7778.189342062028,0,2,471.26
435.0,20796.91937613772,7901.724836983582,0,2,463.36
467.0,15859.609752381131,5760.424807654532,0,2,458.73
437.0,58357.03974107915,1876.5994947244856,0,2,316.75
434.0,9457.365014947542,7003.53591689555,0,2,437.31
462.0,75915.23404567357,2330.0188460422487,0,2,399.17
447.0,14318.972551928307,3210.949509208573,0,2,372.24
468.0,53531.6028135712,7368.242617631723,0,2,463.9
457.0,70022.90544333284,6912.933347062873,0,2,449.36
447.0,28412.20415454157,3828.933474308029,0,2,371.47
425.0,16420.822387089418,7948.398123762141,0,2,435.93
441.0,22760.935198304986,9453.842059980296,0,2,506.5
441.0,76664.78194020098,5907.336590299601,0,2,457.69
432.0,63521.47547886138,7099.179931153809,0,2,437.42
449.0,24990.284337564204,3446.0162602324144,0,2,377.95
432.0,64325.55318490614,9737.263401784248,0,2,522.33
451.0,66545.62305754119,3463.3442060721004,0,2,373.44
458.0,91412.45708785538,8986.681218239362,0,2,507.64
436.0,39449.31672631361,9350.822006188471,0,2,496.31
460.0,80809.86931502144,7476.657351435424,0,2,452.22
424.0,42552.50579344524,8304.286849486718,0,2,466.35
428.0,77723.44762745113,5120.711270111443,0,2,401.49
447.0,16310.17615750146,9275.921105050484,0,2,494.88
463.0,23870.554594637844,7683.816205352263,0,2,496.36
465.0,80441.18018868194,3940.69592380918,0,2,405.26
480.0,80387.54800270613,1314.5065088989638,0,2,367.52
439.0,32915.37823253915,5867.049037211929,0,2,428.13
443.0,56448.69788796166,8565.852922670128,0,2,478.2
425.0,37776.52874080576,8746.013069850713,0,2,474.66
419.0,9158.13448447158,8516.06852935184,0,2,458.84
448.0,11065.036766373123,2932.718368790067,0,2,364.02
428.0,12739.910396700649,4835.336316399079,0,2,420.44
467.0,59277.70529260815,6524.432696633252,1,2,477.34
413.0,29017.789842612947,7008.008428612299,0,2,436.89
451.0,20705.72285720281,4011.2507946356695,0,2,370.27
420.0,79549.5117983579,7233.78091375415,0,2,435.28
423.0,17697.203311563775,6318.073067208516,0,2,445.26
450.0,63592.51903041509,6100.980172355365,0,2,439.08
425.0,76903.25398593338,6967.223413617495,0,2,447.85
428.0,21181.437564050168,6430.311359795574,0,2,426.09
421.0,24692.21531929204,2501.871711927957,0,2,330.35
472.0,58191.19781261332,8869.74694628752,0,2,531.08
424.0,47284.80374442984,3165.1277812526505,0,2,356.95
437.0,49724.0166122738,7700.39903109155,0,2,443.36
431.0,51651.92653392332,2588.110056626093,0,2,348.87
439.0,83841.32841924172,6948.697715751045,0,2,462.65
422.0,12529.53766780952,9061.153829192408,0,2,499.68
429.0,67301.83476805393,1087.3946383356165,1,2,338.61
441.0,27276.359810646496,9817.098998862604,0,2,484.6
415.0,36213.72196187695,1267.082799939143,0,2,310.14
454.0,16376.87056870503,1102.3085880518884,0,2,335.8
455.0,45596.83239367522,8718.040885035683,0,2,489.96
443.0,72988.44317641818,7378.336027936623,0,2,430.3
432.0,16318.048724322576,1952.2959213553888,0,2,352.3
370.0,25755.19964147191,9436.734159363456,0,2,466.65
438.0,38172.18511209665,7047.390170465593,0,2,473.62
421.0,16293.481609981536,1999.391891842832,1,2,350.26
424.0,66660.01893743957,8744.98236332011,0,2,462.11
390.0,63043.68138086327,5328.143670338202,0,2,379.97
438.0,74661.96162497268,3503.203210601964,1,2,376.83
399.0,49915.425429189774,8425.369452094103,0,2,454.54
430.0,47860.2847341287,7646.018083217893,0,2,452.7
445.0,29930.450882246485,6607.394219296566,0,2,444.35
417.0,57516.15702482851,9086.618369194868,0,2,491.77
451.0,45109.66376551702,8751.518290613521,1,2,504.54
411.0,80038.03852160518,3041.124926004015,0,0,348.62
438.0,85091.27154146617,8908.175389432694,0,0,485.57
399.0,72991.83256713735,4366.358556163352,0,0,360.75
446.0,37827.955999790574,4885.969022211281,0,0,402.32
442.0,38115.88854796894,9750.99148415712,0,0,491.43
434.0,75290.82757509509,7838.868956912377,0,0,451.23
417.0,63068.86797651445,3893.373589262729,0,0,361.87
396.0,58126.84992863016,6831.333006998835,0,0,425.64
416.0,29257.27250997859,5853.919026386005,0,0,387.62
446.0,75821.22653559332,2049.4291334102286,0,0,359.03
426.0,52949.96948112248,8989.771041909851,0,0,496.74
393.0,39471.27072163666,8396.933352705904,1,0,461.15
401.0,70486.16891812092,7999.393211982432,0,0,438.47
448.0,40749.07535138968,6032.380488193115,0,0,430.05
433.0,59626.97777697365,2987.5369625327635,0,0,364.09
398.0,41337.44723877652,8955.06426387635,0,0,472.49
388.0,49156.808382986565,4176.690792570825,0,0,349.5
411.0,11219.627972554445,1181.0630615963023,0,0,305.91
386.0,39758.28153749517,9835.967599715412,0,0,457.56
420.0,50470.742846756126,8750.413930797256,0,0,474.94
472.0,51301.43468032652,6604.123198941291,0,0,471.5
391.0,67460.74201702992,1111.6642548474515,0,0,295.6
419.0,31844.970178798805,3049.444514573237,0,0,377.81
449.0,80431.06523578695,5068.448991782421,0,0,433.49
438.0,40568.94170745924,6652.764309217785,0,0,453.39
420.0,60906.22095890562,7373.390650683878,0,0,439.69
420.0,14956.23823735171,8094.454280213681,0,0,449.13
400.0,22411.09401695524,6000.94833118314,0,0,388.97
418.0,65630.13067826928,6905.650850662427,0,0,422.19
428.0,9509.801933896855,8301.184283938273,0,0,492.95
446.0,86673.40689872914,7478.57179297724,0,0,457.57
411.0,22322.72610065666,9593.310989860358,0,0,486.65
420.0,76538.58136013131,8871.813103582796,0,0,478.73
405.0,45712.39255769623,2524.251500158815,1,0,372.21
429.0,52176.50983179639,9526.772140453726,0,0,500.66
440.0,15463.237607305184,2837.5839330815074,0,0,375.22
437.0,37468.10720201855,9921.37407131293,0,0,518.06
401.0,19295.87737113659,7311.965878000059,0,0,431.08
428.0,49077.76232556703,6647.783974671879,0,0,433.6
412.0,49082.29592303178,3918.904986382423,0,0,374.89
446.0,65892.06271262844,2197.967724247582,0,0,335.11
423.0,75332.09894427117,2135.5571480443323,0,0,367.9
396.0,41291.85730371567,8799.176733311713,0,0,466.11
422.0,26166.05371132288,4891.976615796739,0,0,391.3
436.0,34898.70398994065,6038.666711768069,0,0,424.5
432.0,74509.70385413177,9386.524968736305,0,0,475.83
417.0,19288.51319001184,3298.1923432895424,0,0,347.95
416.0,55288.93514600054,7875.437368844364,0,0,429.01
409.0,9143.382768507685,5234.182856543998,0,0,387.09
421.0,27036.82171026252,2914.7919320722376,0,0,343.93
412.0,52098.85417470824,8676.745125223668,0,0,477.77
449.0,45867.221073015855,7119.542561047753,1,0,465.09
412.0,44841.63019643804,1854.295143192012,0,0,328.66
433.0,60144.2062128217,5875.81475760084,0,0,413.96
432.0,26881.409258787804,8665.87466973934,0,0,496.28
450.0,31745.2001664467,1602.4132739938768,0,0,358.48
454.0,65013.9247110036,4746.473175029912,0,0,378.04
446.0,52134.03419762181,8246.930234650896,0,0,478.19
440.0,9955.276481299148,8725.215520991875,0,0,450.98
413.0,58092.1683015197,7978.264987011549,0,0,436.54
413.0,54357.64230952435,3751.386175239005,0,0,363.9
418.0,14274.433852582117,5562.366045661423,0,0,408.96
450.0,69549.07908211988,7671.501789984823,0,0,483.15
437.0,49808.50076077658,2373.289776509102,0,0,373.64
454.0,25811.94804496274,6354.979869316744,0,0,440.74
457.0,55152.65484125731,7483.363526880747,0,0,477.78
423.0,53798.211268980194,8649.92682424954,0,0,492.85
439.0,81487.78198061253,2005.045514711144,0,0,355.32
439.0,67424.25250705349,3967.0722513329433,0,0,383.34
433.0,32191.98418904407,5874.885542669187,0,0,412.17
429.0,17702.227755306947,7309.512099230864,0,0,453.82
464.0,80537.93370018681,7570.326659724285,0,0,479.37
442.0,76153.14524737048,3279.332565749437,0,0,401.95
442.0,22787.66477143804,1124.8895081546852,0,0,312.81
427.0,13315.402894309567,7244.352802052088,0,0,445.76
457.0,67697.98609386737,9182.136586057946,1,0,526.06
424.0,63627.44532944047,8177.653405930952,1,0,500.2
454.0,23556.18755280357,6602.1949275635725,0,0,455.39
455.0,63826.551297755606,9798.133964964403,0,0,509.48
438.0,30750.34803190587,4898.051002849198,0,0,424.43
454.0,30377.62352561067,5725.447758892865,1,0,441.51
452.0,35442.77911759026,1110.58087562544,0,0,354.42
448.0,50924.762995919125,9513.562265503408,0,0,504.49
450.0,74160.76778961845,6250.11989439193,0,0,439.27
451.0,49499.89969721986,4517.1998551505785,0,0,385.08
454.0,33436.049086399355,1401.0790229866443,0,0,347.35
453.0,81139.2643169642,4261.77157893764,0,0,427.44
431.0,12893.87889837865,1032.3829150808829,0,0,320.28
450.0,73564.41019574451,3919.016241983245,0,0,400.99
460.0,74146.80955592965,9563.094316616722,0,0,532.12
457.0,29996.760603296265,2388.406278073568,0,0,378.91
475.0,26454.23810548391,5908.699981804892,0,3,449.05
469.0,83222.22140145833,2679.555880944299,0,3,380.12
440.0,53062.60644997768,8050.412172773541,0,3,471.95
455.0,12868.330190012855,6061.580265147869,0,3,448.4
453.0,81698.4833927308,2820.124165170516,0,3,388.03
460.0,38097.69550464979,8796.171684149678,1,3,522.18
461.0,37612.150835156,8056.21404550138,0,3,492.68
474.0,64365.3267984804,9561.711964829978,0,3,525.28
466.0,64790.76188194455,1005.6537360337104,1,3,363.6
488.0,40795.28805356796,5114.052524773713,0,3,450.27
469.0,21475.607093054667,9998.571704481295,0,3,545.09
449.0,53614.44227553692,8300.691252746292,0,3,465.27
457.0,60567.23808618525,8481.575186716847,0,3,481.92
479.0,83748.37231538471,6590.192164536859,0,3,493.73
